"y","id"
-0.880758856660533,"G3"
1.42303381664409,"G3"
-1.12563251949397,"G3"
0.813092148209531,"G3"
1.38970503679555,"G1"
-1.03628362466511,"G2"
0.302891674456648,"G3"
-1.81630865620585,"G2"
0.718859220588199,"G1"
1.10401308059976,"G3"
1.29602191645557,"G1"
-0.670613933086685,"G3"
-0.156429364575245,"G3"
-2.35223612817003,"G1"
-1.39450755771311,"G2"
-1.23576868014741,"G1"
-0.476520227797471,"G3"
-0.468614663337494,"G3"
-0.310751819362283,"G3"
0.602721869989666,"G2"
-0.301778420114799,"G2"
-0.225354607542739,"G3"
-2.0748872427431,"G2"
-0.779477785234502,"G1"
-0.931430803846458,"G2"
-0.602598527457663,"G1"
0.289893351061407,"G3"
0.663879212211819,"G2"
-0.252491609400787,"G2"
0.723288969067919,"G3"
0.795847234368273,"G2"
0.934989133935858,"G3"
-1.48250666508133,"G1"
-1.63260789728558,"G3"
2.45029283340997,"G1"
0.847570436966498,"G2"
1.30333680970635,"G3"
-0.69550695453997,"G1"
0.49992333828715,"G3"
0.479066211112913,"G3"
-0.304813875593516,"G1"
-0.415409529027162,"G2"
-0.765605154624132,"G1"
-0.371658387410673,"G2"
0.119841305475202,"G3"
-0.226109203336563,"G2"
-0.360784303126406,"G1"
1.78037875852631,"G3"
1.02218735258339,"G2"
0.568739005095533,"G1"
-1.62268368277192,"G1"
-0.689178256584949,"G3"
0.753611469210632,"G3"
1.20198555286651,"G3"
-0.909400730994543,"G2"
-2.11022070227091,"G2"
-0.551105499433565,"G3"
-1.67093896008791,"G1"
1.38716461849802,"G2"
-0.764426425848733,"G1"
0.0412209164188043,"G1"
-0.0797279050426971,"G1"
1.13814588385976,"G2"
0.345226151330092,"G3"
3.49745504834312,"G3"
0.631270939376196,"G1"
0.563639885897941,"G2"
0.587490442974164,"G1"
0.479811865610901,"G3"
-0.622083741527911,"G2"
1.60807459180441,"G1"
-1.36445108989813,"G2"
1.86175408993288,"G3"
-1.51418197612522,"G3"
-0.518389082412494,"G3"
0.877476735594545,"G2"
0.17241590037119,"G1"
0.953542646247707,"G1"
-1.46451334502842,"G2"
-0.759316110843812,"G2"
0.0742205480324816,"G3"
1.10802475964156,"G1"
-0.326405768966387,"G2"
0.187185083317801,"G1"
1.01465557511975,"G1"
-0.584778102664854,"G2"
1.31717378777947,"G1"
0.366828264810589,"G1"
0.416069461547614,"G2"
-0.828820764073302,"G1"
-0.195067432385604,"G2"
-0.137745300513294,"G1"
0.20749916349272,"G2"
-0.394082273088213,"G2"
0.00854560225535767,"G2"
0.474514329392514,"G2"
0.203007609604639,"G3"
1.91960192168061,"G1"
-1.13744732176274,"G3"
0.503493809370117,"G3"
0.0470293697842012,"G3"
0.536338904217017,"G3"
-0.706051088818624,"G3"
0.314659074732002,"G3"
-0.00585743248951458,"G2"
0.353425124636886,"G3"
1.22534632280399,"G3"
0.888568331632898,"G3"
-0.407893965500946,"G3"
-0.0667104389173063,"G3"
0.728075952215596,"G1"
-2.24142370060558,"G1"
0.18364050526334,"G3"
-0.513777016548439,"G2"
0.0335669926907408,"G3"
-0.48223692828757,"G2"
-2.56495533005789,"G1"
0.963912954767117,"G3"
-0.477117920864747,"G2"
-0.502257441162925,"G3"
-0.934781180452832,"G1"
-0.84261755900368,"G1"
1.66184959967485,"G3"
-0.588285148833827,"G2"
0.286804841850615,"G1"
2.23222370039103,"G3"
-1.11846852112994,"G1"
1.53801612495633,"G1"
-0.0978244853524124,"G1"
0.395843835474366,"G1"
-0.918731349208944,"G2"
-0.814200845395323,"G2"
-0.838782188507582,"G3"
-0.106131660623261,"G1"
-1.46388027852079,"G1"
-2.434626935257,"G3"
-2.06000645312801,"G1"
0.0982179070192979,"G1"
-0.755014042476913,"G2"
-0.152405204884919,"G3"
0.734503304891644,"G2"
-1.26565209376352,"G3"
-0.153110905319906,"G2"
1.10802122179229,"G1"
0.738803806072619,"G3"
-0.356395799729424,"G3"
1.19487193816061,"G3"
1.68390331575773,"G1"
0.70272789916271,"G2"
-0.272396261712498,"G2"
1.11798017853827,"G2"
0.040693743007553,"G1"
0.96467360611606,"G1"
0.778253946945501,"G2"
1.69632795467897,"G3"
0.810254393117953,"G1"
-0.330556588582921,"G2"
-0.0748813889917462,"G2"
1.41915058021718,"G1"
0.295395737215218,"G3"
-0.0566630718668566,"G1"
0.461888215068779,"G3"
0.581126444550212,"G1"
0.723732634173124,"G2"
2.03037281768956,"G1"
-0.125076793784256,"G2"
-0.636008745441442,"G3"
-0.114149755459456,"G1"
0.137191440804183,"G1"
0.580154387412284,"G2"
-1.5457489000854,"G2"
-0.684993613052081,"G1"
-0.07532120393666,"G2"
-0.0150394810385197,"G3"
-0.421491113460361,"G3"
-1.06189341245634,"G3"
0.653328962142415,"G1"
0.0163076371898917,"G2"
0.490401455171669,"G2"
-0.911708959940615,"G2"
-1.12465291153334,"G2"
-1.15455220268228,"G1"
1.81514197021071,"G1"
1.36289444575534,"G3"
0.229435336579018,"G1"
-0.00513472602074551,"G2"
2.1225623091274,"G2"
0.107693063023885,"G3"
0.455728057286575,"G2"
0.00432292507753577,"G3"
0.774509263363123,"G3"
-0.62353741748953,"G1"
1.14815824819167,"G3"
0.0927344216260447,"G1"
-0.913134110834875,"G1"
-0.380868681636676,"G3"
0.607282123932246,"G3"
-0.073773724609903,"G1"
1.53796636459563,"G2"
1.05616497131948,"G1"
0.328431852115081,"G1"
-0.42455772107553,"G1"
1.73449924918657,"G1"
-1.74637014019391,"G1"
-0.12291363075635,"G3"
-0.401139888054373,"G1"
0.323638725658242,"G2"
-0.540093753747042,"G2"
1.06605036788373,"G3"
-1.61518105054822,"G3"
-0.944519560401986,"G1"
1.48302366214953,"G1"
1.33770003252831,"G3"
0.119696367523182,"G3"
-1.01808007543123,"G2"
-0.302218704967429,"G2"
1.58097951837105,"G3"
-0.439246246736473,"G2"
1.04236796779615,"G1"
-0.230857781994222,"G1"
-0.0501018396121591,"G3"
0.366103288138561,"G2"
0.844525670925762,"G2"
2.41283315759962,"G2"
0.172155193067726,"G1"
-0.399633785234037,"G1"
-1.62478644297621,"G2"
0.236139579820586,"G1"
-0.493401292603629,"G1"
1.09278934553138,"G2"
-0.0254681915483528,"G2"
-0.498065943080572,"G2"
0.239636738101208,"G2"
0.756487789689034,"G3"
-0.79052128416978,"G1"
1.32664659209094,"G1"
-0.285352011773821,"G2"
1.16299934959929,"G1"
0.980612231187867,"G1"
-0.139491280205507,"G2"
1.2649786547431,"G2"
0.856399747581657,"G3"
-1.59568921739921,"G2"
-1.91759170378765,"G2"
0.956535986991555,"G2"
1.63561275373139,"G3"
-0.106326122080437,"G1"
0.130124042037583,"G3"
1.42901885810908,"G1"
0.800633052667227,"G1"
-0.814922342906901,"G2"
0.0763044878198662,"G2"
-0.573173156273927,"G1"
0.980350426443049,"G2"
1.62697704561675,"G3"
1.40693338821335,"G2"
0.106170233224765,"G2"
1.19373582418941,"G2"
-0.774185934548256,"G3"
0.790147268913032,"G2"
0.690372533145782,"G2"
1.22500427181027,"G1"
-0.360212884231541,"G2"
-1.86409480614866,"G3"
2.37246777322643,"G3"
-0.489706609443484,"G3"
0.00486748749565291,"G3"
-1.17282443839246,"G1"
-0.47825776062078,"G3"
-0.162980130870889,"G2"
1.13787082452277,"G2"
-0.44659671267051,"G1"
1.07505915175702,"G2"
-2.29342118618383,"G3"
0.293677066188896,"G2"
0.846398859319527,"G3"
-2.28671070099383,"G2"
-0.0602550676764792,"G3"
-0.034429719510921,"G1"
-1.44220168632877,"G3"
-1.52513107085021,"G1"
0.458836191790342,"G1"
0.547208789746753,"G3"
0.90553889850721,"G2"
0.272013888347381,"G3"
0.245615928227622,"G3"
-2.37111520800129,"G3"
1.55222284609773,"G1"
-1.46759781023563,"G2"
-1.67010166168429,"G2"
0.457753930919322,"G1"
0.196533221502673,"G2"
0.640013826152101,"G3"
1.17067745586116,"G3"
0.361766541835467,"G2"
0.946977174432129,"G1"
0.236082533274489,"G1"
-1.13674109236065,"G3"
-0.598474096604439,"G2"
-0.956372495647838,"G1"
-0.0691749908444801,"G1"
0.35190560184469,"G3"
-0.790506379803603,"G3"
-1.38863513977877,"G3"
1.14656967763945,"G2"
-0.334196346646217,"G3"
0.449204705342288,"G1"
-0.512298666501333,"G3"
1.05158006708341,"G1"
0.0563916202375355,"G3"
-0.0676358901168095,"G3"
-0.455745928635361,"G3"
-2.49433814591382,"G2"
0.740353714331612,"G3"
-1.66822319600125,"G1"
-0.841666662577761,"G2"
0.499598379784843,"G3"
-1.0432386064937,"G1"
0.955116469864996,"G3"
0.455221472099176,"G3"
-0.0812002311945322,"G2"
0.168180478596414,"G1"
-1.26715871944448,"G2"
0.154023504810171,"G3"
0.349621513861996,"G2"
0.0199802125281752,"G1"
1.30246500669306,"G2"
-0.0805297744537799,"G1"
-0.401439187519056,"G2"
-0.788897581323917,"G3"
0.225267788037649,"G1"
-2.27512348012219,"G3"
1.35812667973604,"G1"
-0.925461752557365,"G2"
1.08610395200925,"G3"
-0.992202917169872,"G1"
0.0331880014217876,"G2"
-0.871825590288272,"G2"
-0.819734608280697,"G3"
0.694891378696984,"G3"
2.13249323178811,"G1"
1.00457101491865,"G2"
-1.09037730380305,"G2"
0.805801711647256,"G1"
-1.47137988918313,"G2"
0.447968466064111,"G3"
-0.961133203653524,"G3"
-1.75897794498727,"G3"
-1.6223592597706,"G3"
-0.461456419068889,"G2"
-1.09389098241209,"G2"
0.825886637110785,"G3"
0.425523055054375,"G2"
1.20981518684971,"G2"
2.28101708848076,"G3"
-1.46844297684818,"G3"
1.16560276393391,"G2"
0.320245093904619,"G1"
-1.1709621164986,"G2"
-0.879799782658614,"G3"
0.158433040924235,"G2"
-0.0781227628604548,"G3"
-0.0303082131702302,"G1"
-0.338298053384351,"G3"
-0.628082816182773,"G3"
0.96959251171046,"G3"
0.949823938796713,"G2"
-0.451043807038809,"G3"
0.0543085061576556,"G2"
0.00925387912255004,"G2"
-1.01949079207633,"G2"
-0.739439117058702,"G3"
0.0619320779340333,"G1"
-1.31730579350173,"G1"
-0.617613362718662,"G2"
-1.80423928147464,"G1"
-1.1590679697904,"G1"
-0.586004929432102,"G3"
-2.26780657000971,"G3"
-0.406109236870351,"G1"
0.105869688952401,"G1"
-0.472183685301878,"G3"
-1.13055856027229,"G2"
-1.5536977787169,"G1"
-0.0899509163129068,"G3"
2.35421940954527,"G3"
1.00888003236414,"G2"
0.973667973441902,"G1"
-0.340497498986685,"G1"
-0.881539187158448,"G3"
-0.0836940128246617,"G3"
-1.00556082882999,"G3"
0.683900493520126,"G2"
0.342560373533881,"G3"
1.68794036288453,"G2"
-1.15624561600973,"G1"
0.00534370788323642,"G1"
-0.225573922046868,"G2"
0.131226367286849,"G2"
1.71852291066717,"G3"
0.374208322744353,"G1"
0.0421694284114203,"G3"
0.715769544772395,"G2"
0.706088010521191,"G3"
0.328360056079787,"G2"
0.0136920336328737,"G3"
-1.5785408393593,"G1"
-0.218555683314055,"G1"
-0.280088968789973,"G3"
0.234386291730924,"G2"
0.587296210703172,"G1"
1.49414803492059,"G1"
1.00818033221125,"G3"
0.127871980559862,"G3"
-0.174773994532487,"G2"
0.44486023666708,"G1"
-0.884371920757326,"G1"
0.51569043563434,"G1"
0.730649201004776,"G3"
-0.207517161778986,"G3"
-0.395466367117131,"G3"
-0.372069976886644,"G3"
-0.0478669520038686,"G2"
1.77131793135476,"G2"
0.404949179738949,"G2"
0.346218827881942,"G1"
0.143692350815545,"G3"
0.290414328709866,"G3"
-1.03389649719433,"G1"
0.73412747084111,"G3"
1.01550423852353,"G1"
0.656153217859086,"G3"
0.511712314553005,"G2"
0.380864668359793,"G1"
-0.470089504920768,"G1"
1.58072072222114,"G2"
-0.823165159436974,"G1"
1.02239097256771,"G3"
1.87532829443449,"G1"
1.47109364075343,"G3"
-1.62691312007291,"G3"
-0.994697822205641,"G1"
1.72454356845383,"G1"
-0.792185869070954,"G1"
-0.557544856951105,"G2"
0.514531358779409,"G2"
-0.0817609919008618,"G3"
0.313432230684243,"G3"
0.449560485621423,"G2"
-1.69368061936478,"G3"
-0.425897675687917,"G3"
0.355344984729362,"G3"
1.17293176473421,"G1"
-0.310510512682379,"G1"
0.224961175308405,"G2"
-0.409064595411333,"G3"
0.911040454603888,"G3"
-1.95722102308116,"G2"
2.41907143938762,"G1"
-0.593385881917987,"G1"
-0.788465758601614,"G1"
2.15475816412907,"G3"
0.338753589732038,"G3"
-0.242593814686619,"G1"
-0.991606785231142,"G1"
0.350235843829265,"G3"
-0.712046835013823,"G2"
1.39848424721239,"G1"
-0.557072794667556,"G2"
0.917900364234447,"G2"
0.331719593471947,"G2"
-0.138552649309363,"G1"
-1.2696780646948,"G1"
0.732510498782239,"G1"
-1.17551127852483,"G2"
-0.0920159103242196,"G2"
-1.76994095474525,"G2"
2.24594157922649,"G3"
-0.0825145720607218,"G3"
-0.995170047181416,"G1"
0.477766572803695,"G3"
0.4244734310323,"G3"
0.458907023747006,"G2"
-0.265778966115632,"G3"
0.888575263293014,"G2"
-0.33847379707459,"G2"
0.187913631503009,"G3"
-1.11524641115356,"G2"
-0.000498413032657366,"G1"
-0.859292959530609,"G1"
-0.465688880839736,"G3"
1.57547560700477,"G1"
2.70463336437269,"G1"
1.36869079519995,"G2"
0.502072284153133,"G1"
-0.105814483799376,"G3"
-0.0616140026403092,"G1"
0.715814571522007,"G1"
0.477877183931341,"G3"
-0.896567396321106,"G3"
-1.19438235886496,"G3"
1.01215550117622,"G3"
-2.58596961435263,"G2"
0.889139489611052,"G3"
0.874364037349257,"G1"
0.791928028672153,"G3"
0.113862254693987,"G1"
-0.507960752709316,"G1"
0.329998601914766,"G2"
1.36378545873514,"G2"
0.134958260436623,"G1"
0.0733533675061453,"G1"
0.14111159509679,"G3"
-0.525634215766628,"G1"
-0.253865594211542,"G1"
0.842976934964904,"G2"
2.19815346965601,"G2"
1.14018113412699,"G3"
0.0621752087056029,"G3"
2.17346417274918,"G2"
-0.365372561559412,"G1"
1.82707382431006,"G1"
-0.112163768008967,"G3"
-0.330724390122862,"G2"
2.09034167462706,"G2"
0.803954755806454,"G3"
-1.73032802119317,"G1"
1.26625469378157,"G1"
0.174205490724926,"G2"
-1.68024514450109,"G3"
-0.236693334066343,"G2"
0.334751495520598,"G3"
-0.531295485271522,"G3"
-0.381155503054666,"G2"
-0.336084856974733,"G3"
0.636345613869401,"G2"
0.335715982489477,"G2"
-0.894094370767379,"G2"
1.68862834885921,"G3"
-0.037709711728858,"G3"
0.0822360244475782,"G2"
-1.14370927644648,"G1"
-0.272794291217036,"G1"
-0.487316405272212,"G2"
-1.46095826456897,"G2"
-1.04255853502666,"G2"
-0.0206490835388472,"G1"
0.310753823920209,"G2"
2.27641131421871,"G3"
-0.103821425650616,"G3"
0.127522978686788,"G1"
-0.0468866950561926,"G2"
-3.45086073619542,"G1"
0.433481470070045,"G2"
0.713367759841644,"G3"
-0.0308448701533785,"G2"
1.47473319889409,"G1"
1.42478833480823,"G2"
-0.338146547701627,"G1"
1.39612280707314,"G3"
1.1734284069205,"G1"
0.253400639474248,"G1"
-1.63560633609176,"G3"
-1.15923918555141,"G1"
-0.985943711304473,"G3"
-0.259104818473085,"G1"
1.20655415873855,"G3"
-1.23826904357478,"G1"
1.24282559040315,"G2"
-0.308443502131507,"G1"
-0.155773931446903,"G1"
-1.45679360819499,"G1"
1.24559734682634,"G2"
0.722581338292064,"G3"
0.833712339336966,"G1"
0.263442368106676,"G2"
-1.63572279685537,"G1"
0.311756698891692,"G2"
-0.589836062747681,"G2"
-0.712683944356117,"G2"
1.11780062291013,"G3"
-1.28710513555876,"G2"
-0.366115436559708,"G1"
0.723118557719132,"G1"
0.46771420150567,"G1"
0.627421201968455,"G2"
1.07662704754206,"G2"
-0.0684015816179099,"G3"
0.241106654740242,"G2"
-0.240631898839721,"G2"
1.42014377401966,"G3"
-0.460002927211176,"G2"
-0.115477973706716,"G1"
0.496048119831698,"G2"
-1.24392420783558,"G1"
-1.66479431463099,"G2"
-0.0338544234565104,"G3"
-0.204157110334026,"G1"
-0.574182328049462,"G2"
-0.311782094532885,"G3"
-1.329330815674,"G2"
-1.04446777444643,"G3"
-0.275294027768638,"G1"
-0.0305233866385138,"G1"
-0.632235546774234,"G2"
-1.11463857570915,"G2"
0.934701068080817,"G2"
-1.33809419073156,"G1"
-0.0277385094634681,"G2"
-0.121595020198942,"G1"
-1.32189412197578,"G2"
1.07424805111352,"G2"
1.39331734836292,"G3"
1.76365817472496,"G1"
-1.62619990831931,"G2"
-0.0754668669978826,"G1"
-0.0558033248014664,"G2"
-0.989319372320869,"G1"
1.8077367619576,"G2"
1.34768768720061,"G2"
1.382893017016,"G3"
-0.507691118255148,"G3"
0.30441854401585,"G3"
-1.05463104744845,"G3"
0.337295498304087,"G3"
-0.180279904120764,"G3"
0.0880907374586098,"G2"
0.370688836805263,"G3"
-1.76688464159423,"G1"
-0.752441636700462,"G1"
0.196438468649742,"G3"
1.22344506828617,"G3"
-0.929802445536879,"G3"
0.203397786306166,"G1"
-0.535020759589871,"G2"
-0.381002596239683,"G1"
-0.288408675380366,"G1"
0.608198073560831,"G1"
1.82505078315813,"G1"
-0.858420170686328,"G3"
0.92532047672321,"G3"
-0.222762233797948,"G3"
0.948372938564761,"G1"
-1.88909311743845,"G1"
-0.303591920043671,"G1"
0.798707498068066,"G2"
-0.130553213015694,"G1"
0.894652511259701,"G2"
-0.932346205658592,"G2"
-0.572284200527305,"G2"
-0.153212711318225,"G2"
1.10363456076269,"G3"
1.52445428338393,"G2"
1.45757277658945,"G1"
0.189653432193502,"G3"
0.604981218681218,"G1"
-0.852748337155448,"G1"
-0.514707143438689,"G1"
-0.913735198797919,"G3"
-0.244611740073527,"G2"
-0.903917296255189,"G2"
-1.43746004753138,"G1"
-0.770712531442343,"G3"
-0.497906608258278,"G1"
-1.2346835094656,"G1"
0.86591261787364,"G1"
0.0204872334703909,"G3"
0.749495996018836,"G3"
0.487732855044214,"G3"
0.85816533605117,"G2"
-0.631349582813484,"G1"
0.641200521889782,"G2"
-1.93660696339843,"G3"
-0.748759600234216,"G1"
0.49396916472102,"G3"
-0.993606451914487,"G2"
-1.50644733227023,"G3"
-0.174329858824929,"G1"
0.49580402053057,"G2"
0.0395142059539673,"G1"
-1.78738102124428,"G1"
0.45355682512552,"G1"
0.249340911437316,"G3"
-0.0942050908734231,"G3"
1.05310471048348,"G2"
0.908760220157383,"G3"
0.402495305620643,"G1"
1.22550202625989,"G3"
0.844000795201434,"G2"
-0.503257435660851,"G1"
0.144850814359554,"G2"
1.20419505139499,"G2"
1.19993595305097,"G3"
0.58397944972714,"G3"
-2.10048683508814,"G2"
1.67336401970911,"G2"
0.534505302250382,"G3"
0.762098973769189,"G2"
1.15079948648681,"G1"
0.3994182500665,"G1"
0.893081333605021,"G1"
1.33844648116104,"G3"
0.684151225127866,"G2"
-0.674851932013382,"G3"
0.821859525875585,"G3"
-0.52883726988232,"G1"
-0.871088094626907,"G1"
-0.863406491813084,"G2"
-0.469405895442698,"G3"
-0.381761955887607,"G2"
-0.917983332813776,"G2"
-0.297922058022908,"G1"
1.11795514595833,"G2"
0.173705570684842,"G1"
-0.0498284894224635,"G1"
1.31585626974189,"G3"
1.03095188515308,"G2"
0.196700634705366,"G3"
0.0948234170856474,"G3"
-0.943564436582144,"G3"
1.47029636643763,"G2"
0.92799667426705,"G1"
1.38697021758161,"G2"
-0.814507418979043,"G2"
0.792614748863316,"G2"
0.0915600659037245,"G3"
-0.237945368145823,"G2"
-0.325738093086276,"G3"
-0.994789840774962,"G1"
-0.643915679962034,"G1"
1.19918023019315,"G2"
0.465183104720641,"G2"
-0.590425634594754,"G3"
0.544750539987041,"G3"
-1.29949287699281,"G3"
-0.0631993723420224,"G2"
0.308714907151263,"G3"
-0.790594374480164,"G3"
-2.03563828168664,"G1"
-1.39751832321403,"G2"
1.32301422910618,"G3"
-0.237020401213827,"G2"
-1.16671553448547,"G1"
-0.369764550394252,"G1"
0.010862423702543,"G2"
-0.556408344053636,"G3"
0.809740453551534,"G1"
1.87621916636936,"G2"
0.861498963778757,"G1"
0.138681417933944,"G3"
0.645762994799999,"G2"
0.591400071168768,"G1"
0.208805462922812,"G1"
-0.670291308332719,"G2"
-1.37117707126119,"G1"
-0.0604015567936434,"G2"
0.236132142662032,"G1"
-1.55655927999007,"G3"
-1.22324984788334,"G1"
-1.71082811605275,"G3"
1.70762568098426,"G2"
0.708717929365699,"G2"
-1.28320909778082,"G2"
1.42053456008789,"G3"
0.56172094606024,"G3"
0.202564064021824,"G3"
0.293412691628557,"G1"
0.975608785611401,"G3"
-0.410859342289113,"G3"
0.97848266569839,"G3"
-1.075446371393,"G3"
0.139436843050283,"G2"
-0.950451959361494,"G3"
-0.463277438815803,"G1"
0.0601126789036509,"G1"
0.562002315490046,"G3"
0.124938605459188,"G2"
0.106799751483067,"G1"
-0.329566948493354,"G3"
-0.493972740986052,"G2"
0.373242314850657,"G2"
-1.19743238468234,"G2"
2.34698262557536,"G1"
-0.465446291449159,"G2"
-0.0160887268758453,"G3"
0.759631812120915,"G2"
-0.454999680059573,"G2"
0.863317575596925,"G1"
-0.171894350256389,"G2"
0.646145789883747,"G2"
-2.51083786040804,"G1"
-1.13846176499626,"G1"
-2.74121089556755,"G1"
-0.460223435577946,"G1"
2.05555452383271,"G3"
1.79949888536893,"G1"
-0.253276111191653,"G3"
2.14854528694303,"G1"
0.556806154499524,"G2"
-0.449856807355379,"G2"
0.19304645776834,"G1"
-1.69958962158753,"G3"
-1.76516607492452,"G2"
0.17277992390539,"G2"
-0.598835762312503,"G3"
0.170232252989029,"G2"
-0.0208835279431345,"G3"
1.86528403875925,"G1"
0.0826898337167728,"G3"
0.181464345956035,"G2"
-0.111192766364225,"G2"
-1.48859244586943,"G2"
0.159117767801589,"G2"
